component_section_id	from_context_key	sequence_tag	next_context_key	transition_condition_text	push_path	is_recursive
sect_C.8.11.6	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.11.6	table_10-9	00080051	table_10-17	Include	Y	N
sect_C.8.11.6	table_10-9	00081110	table_10-11	Include	Y	N
sect_C.8.11.6	table_10-9	00321064	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.11.6	table_10-9	00400008	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.11.6	table_10-9	00400440	table_10-2	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.11.6	table_10-9	00400441	table_10-2	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.11.6	table_10-9	0040100A	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.11.6	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.11.6	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.11.6	table_8.8-1	00321064	table_8.8-1a	Include	Y	N
sect_C.8.11.6	table_C.8-73	00400275	table_10-9	Include Reason for Requested Procedure Code Sequence (0040,100A) B and B. No Baseline CIDs are defined for other Attributes. For example, Reason for Requested Procedure Code Sequence (0040,100A) may be used to convey whether the images in the Series were taken for screening or diagnostic purposes, if the information cannot be found in Reason For Performed Procedure Code Sequence (0040,1012) in the .	Y	N
sect_C.8.11.7	table_10-5	00082218	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.11.7	table_10-5	00082220	table_10-8	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.11.7	table_10-5	00082220	table_8.8-1	Include D , unless otherwise defined in the Macro invocation.	Y	N
sect_C.8.11.7	table_10-8	00082228	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.11.7	table_10-8	00082230	table_8.8-1	Include D .	Y	N
sect_C.8.11.7	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.11.7	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.11.7	table_8.8-1	00281352	table_8.8-1a	Include	Y	N
sect_C.8.11.7	table_C.8-74	00281352	table_10-5	Include Anatomic Region Sequence D .	Y	N
sect_C.8.11.7	table_C.8-74	00281352	table_8.8-1	Include D .	Y	N
sect_C.8.11.7	table_C.8-74	00540220	table_8.8-1	Include . D .	Y	N
sect_C.8.11.7	table_C.8-74	00540222	table_8.8-1	Include D .	Y	N
sect_C.8.11.9	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.11.9	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.11.9	table_8.8-1	00082218	table_8.8-1a	Include	Y	N
sect_C.8.11.9	table_C.8-76	00082218	table_8.8-1	Include . D .	Y	N
sect_C.8.11.9	table_C.8-76	00082220	table_8.8-1	Include D .	Y	N
sect_C.8.11.9	table_C.8-76	00082228	table_8.8-1	Include . D . See for further explanation.	Y	N
sect_C.8.12.1	table_10-3	00081140	table_10-11	Include	Y	N
sect_C.8.12.1	table_10-8	00082228	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.12.1	table_10-8	00082230	table_8.8-1	Include D .	Y	N
sect_C.8.12.1	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.12.1	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.12.1	table_8.8-1	0040A170	table_8.8-1a	Include	Y	N
sect_C.8.12.1	table_C.8-77	00081140	table_10-3	Include	Y	N
sect_C.8.12.1	table_C.8-77	00082218	table_8.8-1	Include D for the Video Endoscopic IOD. B for the and for dermatology applications. B for humans and B for non-human organisms. B for dental applications.	Y	N
sect_C.8.12.1	table_C.8-77	00082220	table_10-8	Include for dental applications. These Type 3 Attributes are not appropriate when Specimen Description Sequence (0040,0560) is present, as it includes the Primary Anatomic Structure Macro for each specimen in the image.	Y	N
sect_C.8.12.1	table_C.8-77	00082220	table_8.8-1	Include B . B is defined for the and for dermatology applications. B is defined for the for dental applications.	Y	N
sect_C.8.12.1	table_C.8-77	0022001A	table_8.8-1	Include B .	Y	N
sect_C.8.12.1	table_C.8-77	0040A170	table_8.8-1	Include D .	Y	N
sect_C.8.12.1	table_C.8-77	00540220	table_8.8-1	Include D . D for dental applications.	Y	N
sect_C.8.12.1	table_C.8-77	00540222	table_8.8-1	Include D . D for dental applications.	Y	N
sect_C.8.12.3	table_C.8.12.3-1	00081111	table_10-11	Include	Y	N
sect_C.8.12.5	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.12.5	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.12.5	table_8.8-1	00480100	table_8.8-1a	Include	Y	N
sect_C.8.12.5	table_C.8.12.5-1	00220016	table_8.8-1	Include CID may be defined in the IOD constraints.	Y	N
sect_C.8.12.5	table_C.8.12.5-1	00220017	table_8.8-1	Include CID may be defined in the IOD constraints.	Y	N
sect_C.8.12.5	table_C.8.12.5-1	00220018	table_8.8-1	Include CID may be defined in the IOD constraints.	Y	N
sect_C.8.12.5	table_C.8.12.5-1	00220019	table_8.8-1	Include CID may be defined in the IOD constraints.	Y	N
sect_C.8.12.5	table_C.8.12.5-1	0022001A	table_8.8-1	Include CID may be defined in the IOD constraints.	Y	N
sect_C.8.12.5	table_C.8.12.5-1	00480100	table_8.8-1	Include CID may be defined in the IOD constraints.	Y	N
sect_C.8.12.5	table_C.8.12.5-1	00480108	table_8.8-1	Include CID may be defined in the IOD constraints.	Y	N
sect_C.8.12.5	table_C.8.12.5-1	00480120	table_C.7-22a	Include	Y	N
sect_C.8.13.1	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.8.13.1	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.8.13.1	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.13.1	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.13.1	table_10-25	00540220	table_8.8-1	Include B unless otherwise specified in invocation.	Y	N
sect_C.8.13.1	table_10-25	00540222	table_8.8-1	Include B unless otherwise specified in invocation.	Y	N
sect_C.8.13.1	table_10.2.1-1	00400441	table_10-2	Include No Baseline TID is defined.	Y	N
sect_C.8.13.1	table_10.2.1-1	300A0793	table_10-2	Include No Baseline TID is defined.	Y	N
sect_C.8.13.1	table_10.36-1	0018100A	table_10.29-1	Include	Y	N
sect_C.8.13.1	table_10.36-1	3010002E	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.13.1	table_10.42-1	0008113A	table_C.17-3	Include	Y	N
sect_C.8.13.1	table_10.42-1	00089092	table_C.17-3	Include	Y	N
sect_C.8.13.1	table_10.42-1	00089121	table_C.17-3	Include	Y	N
sect_C.8.13.1	table_10.42-1	00089154	table_C.17-3	Include	Y	N
sect_C.8.13.1	table_10.42-1	00089237	table_C.17-3	Include	Y	N
sect_C.8.13.1	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.13.1	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.13.1	table_8.8-1	0040A170	table_8.8-1a	Include	Y	N
sect_C.8.13.1	table_C.17-3	00081115	table_C.17-3a	Include	Y	N
sect_C.8.13.1	table_C.17-3a	00081199	table_10-11	Include	Y	N
sect_C.8.13.1	table_C.17-3a	0040A170	table_8.8-1	Include Baseline CID may be specified in Macro invocation.	Y	N
sect_C.8.13.1	table_C.36.2.2.3-1	300A078F	table_10.35-1	Include .	Y	N
sect_C.8.13.1	table_C.36.2.2.3-1	300A078F	table_10.36-1	Include . CID is specified at invocation.	Y	N
sect_C.8.13.1	table_C.36.2.3.4-1	300A078C	table_10-11	Include	Y	N
sect_C.8.13.1	table_C.36.2.3.4-1	300A078D	table_8.8-1	Include . B .	Y	N
sect_C.8.13.1	table_C.36.2.3.4-1	300A078F	table_C.36.2.2.3-1	Include B .	Y	N
sect_C.8.13.1	table_C.36.2.3.4-1	300A0791	table_8.8-1	Include B .	Y	N
sect_C.8.13.1	table_C.36.2.3.4-1	300A0793	table_10.2.1-1	Include See for Baseline TID.	Y	N
sect_C.8.13.1	table_C.36.2.4.12-1	30020110	table_10-2	Include D	Y	N
sect_C.8.13.1	table_C.36.2.4.12-1	300A065B	table_10-2	Include D	Y	N
sect_C.8.13.1	table_C.36.2.4.12-1	300A079F	table_C.36.2.3.4-1	Include .	Y	N
sect_C.8.13.1	table_C.36.2.4.12-1	300C0002	table_10-11	Include	Y	N
sect_C.8.13.1	table_C.7-11b	00880200	table_C.7-11c	Include	Y	N
sect_C.8.13.1	table_C.8-79		table_C.8-131	Include	N	N
sect_C.8.13.1	table_C.8-79		table_C.8-83	Include	N	N
sect_C.8.13.1	table_C.8-79		table_C.8-84	Include	N	N
sect_C.8.13.1	table_C.8-79	00880200	table_10-25	Include	Y	N
sect_C.8.13.1	table_C.8-79	00880200	table_C.36.2.4.12-1	Include	Y	N
sect_C.8.13.1	table_C.8-79	00880200	table_C.7-11b	Include See .	Y	N
sect_C.8.13.1	table_C.8-83		table_10.42-1	Include	N	N
sect_C.8.13.5.1	table_C.8-88	00189226	table_C.8-131	Include	Y	N
sect_C.8.13.5.1	table_C.8-88	00189226	table_C.8-84	Include	Y	N
sect_C.8.13.5.12	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.13.5.12	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.13.5.12	table_8.8-1	00189083	table_8.8-1a	Include	Y	N
sect_C.8.13.5.12	table_C.8-99	00189083	table_8.8-1	Include D .	Y	N
sect_C.8.13.5.14	table_10-7	00082218	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.13.5.14	table_10-7	00082220	table_10-8	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.13.5.14	table_10-7	00082220	table_8.8-1	Include D , unless otherwise defined in the Macro invocation.	Y	N
sect_C.8.13.5.14	table_10-8	00082228	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.13.5.14	table_10-8	00082230	table_8.8-1	Include D .	Y	N
sect_C.8.13.5.14	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.13.5.14	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.13.5.14	table_8.8-1	00082218	table_8.8-1a	Include	Y	N
sect_C.8.13.5.14	table_C.8-100b	00189260	table_10-7	Include The anatomical region where the slab is positioned. Anatomic Region Sequence (0008,2218) D . Anatomic Region Modifier Sequence (0008,2220) and Primary Anatomic Structure Modifier Sequence (0008,2230) D .	Y	N
sect_C.8.13.6	table_C.8-101	00081111	table_10-11	Include	Y	N
sect_C.8.14.1	table_10-3	0008114A	table_10-11	Include	Y	N
sect_C.8.14.1	table_10.42-1	0008113A	table_C.17-3	Include	Y	N
sect_C.8.14.1	table_10.42-1	00089092	table_C.17-3	Include	Y	N
sect_C.8.14.1	table_10.42-1	00089121	table_C.17-3	Include	Y	N
sect_C.8.14.1	table_10.42-1	00089154	table_C.17-3	Include	Y	N
sect_C.8.14.1	table_10.42-1	00089237	table_C.17-3	Include	Y	N
sect_C.8.14.1	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.14.1	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.14.1	table_8.8-1	0040A170	table_8.8-1a	Include	Y	N
sect_C.8.14.1	table_C.17-3	00081115	table_C.17-3a	Include	Y	N
sect_C.8.14.1	table_C.17-3a	00081199	table_10-11	Include	Y	N
sect_C.8.14.1	table_C.17-3a	0040A170	table_8.8-1	Include Baseline CID may be specified in Macro invocation.	Y	N
sect_C.8.14.1	table_C.8-102		table_C.8-107	Include	N	N
sect_C.8.14.1	table_C.8-102		table_C.8-83	Include	N	N
sect_C.8.14.1	table_C.8-102	0008114A	table_10-3	Include	Y	N
sect_C.8.14.1	table_C.8-102	0040A170	table_8.8-1	Include . D .	Y	N
sect_C.8.14.1	table_C.8-83		table_10.42-1	Include	N	N
sect_C.8.14.3.1	table_C.8-104	00189227	table_C.8-107	Include	Y	N
sect_C.8.15.1	table_C.8-113	00081111	table_10-11	Include	Y	N
sect_C.8.15.2	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.8.15.2	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.8.15.2	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.15.2	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.15.2	table_10-25	00540220	table_8.8-1	Include B unless otherwise specified in invocation.	Y	N
sect_C.8.15.2	table_10-25	00540222	table_8.8-1	Include B unless otherwise specified in invocation.	Y	N
sect_C.8.15.2	table_10.2.1-1	00400441	table_10-2	Include No Baseline TID is defined.	Y	N
sect_C.8.15.2	table_10.2.1-1	300A0793	table_10-2	Include No Baseline TID is defined.	Y	N
sect_C.8.15.2	table_10.36-1	0018100A	table_10.29-1	Include	Y	N
sect_C.8.15.2	table_10.36-1	3010002E	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.15.2	table_10.42-1	0008113A	table_C.17-3	Include	Y	N
sect_C.8.15.2	table_10.42-1	00089092	table_C.17-3	Include	Y	N
sect_C.8.15.2	table_10.42-1	00089121	table_C.17-3	Include	Y	N
sect_C.8.15.2	table_10.42-1	00089154	table_C.17-3	Include	Y	N
sect_C.8.15.2	table_10.42-1	00089237	table_C.17-3	Include	Y	N
sect_C.8.15.2	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.15.2	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.15.2	table_8.8-1	0040A170	table_8.8-1a	Include	Y	N
sect_C.8.15.2	table_C.17-3	00081115	table_C.17-3a	Include	Y	N
sect_C.8.15.2	table_C.17-3a	00081199	table_10-11	Include	Y	N
sect_C.8.15.2	table_C.17-3a	0040A170	table_8.8-1	Include Baseline CID may be specified in Macro invocation.	Y	N
sect_C.8.15.2	table_C.36.2.2.3-1	300A078F	table_10.35-1	Include .	Y	N
sect_C.8.15.2	table_C.36.2.2.3-1	300A078F	table_10.36-1	Include . CID is specified at invocation.	Y	N
sect_C.8.15.2	table_C.36.2.3.4-1	300A078C	table_10-11	Include	Y	N
sect_C.8.15.2	table_C.36.2.3.4-1	300A078D	table_8.8-1	Include . B .	Y	N
sect_C.8.15.2	table_C.36.2.3.4-1	300A078F	table_C.36.2.2.3-1	Include B .	Y	N
sect_C.8.15.2	table_C.36.2.3.4-1	300A0791	table_8.8-1	Include B .	Y	N
sect_C.8.15.2	table_C.36.2.3.4-1	300A0793	table_10.2.1-1	Include See for Baseline TID.	Y	N
sect_C.8.15.2	table_C.36.2.4.12-1	30020110	table_10-2	Include D	Y	N
sect_C.8.15.2	table_C.36.2.4.12-1	300A065B	table_10-2	Include D	Y	N
sect_C.8.15.2	table_C.36.2.4.12-1	300A079F	table_C.36.2.3.4-1	Include .	Y	N
sect_C.8.15.2	table_C.36.2.4.12-1	300C0002	table_10-11	Include	Y	N
sect_C.8.15.2	table_C.7-11b	00880200	table_C.7-11c	Include	Y	N
sect_C.8.15.2	table_C.8-114		table_10.42-1	Include	N	N
sect_C.8.15.2	table_C.8-114		table_C.8-131	Include	N	N
sect_C.8.15.2	table_C.8-114	00880200	table_10-25	Include	Y	N
sect_C.8.15.2	table_C.8-114	00880200	table_C.36.2.4.12-1	Include	Y	N
sect_C.8.15.2	table_C.8-114	00880200	table_C.7-11b	Include See .	Y	N
sect_C.8.15.3.1	table_C.8-117	00189329	table_C.8-131	Include	Y	N
sect_C.8.15.3.12	table_10-19	0066002F	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.15.3.12	table_10-19	00660030	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.15.3.12	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.8.15.3.12	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.8.15.3.12	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.15.3.12	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.15.3.12	table_10.2.1-1	00400441	table_10-2	Include No Baseline TID is defined.	Y	N
sect_C.8.15.3.12	table_10.2.1-1	00741212	table_10-2	Include No Baseline TID is defined.	Y	N
sect_C.8.15.3.12	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.15.3.12	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.15.3.12	table_8.8-1	0066002F	table_8.8-1a	Include	Y	N
sect_C.8.15.3.12	table_C.8.15.3.12-1	00221612	table_10-19	Include	Y	N
sect_C.8.15.3.12	table_C.8.15.3.12-1	00741212	table_10.2.1-1	Include	Y	N
sect_C.8.15.3.13	table_10-19	0066002F	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.15.3.13	table_10-19	00660030	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.15.3.13	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.15.3.13	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.15.3.13	table_8.8-1	0066002F	table_8.8-1a	Include	Y	N
sect_C.8.15.3.13	table_C.8.15.3.13-1	0018937D	table_8.8-1	Include B .	Y	N
sect_C.8.15.3.13	table_C.8.15.3.13-1	00189380	table_10-19	Include	Y	N
sect_C.8.15.3.14	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.8.15.3.14	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.8.15.3.14	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.15.3.14	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.15.3.14	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.15.3.14	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.15.3.14	table_8.8-1	0040A043	table_8.8-1a	Include	Y	N
sect_C.8.15.3.14	table_C.36.2.4.3-1	30020110	table_10-2	Include D	Y	N
sect_C.8.15.3.14	table_C.36.2.4.5-2	3002012B	table_C.36.2.4.3-1	Include	Y	N
sect_C.8.15.3.14	table_C.36.2.4.5-2	3002012C	table_C.36.2.4.3-1	Include	Y	N
sect_C.8.15.3.14	table_C.8.15.3.14-1	30020136	table_C.36.2.4.5-2	Include	Y	N
sect_C.8.15.3.15	table_10-19	0066002F	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.15.3.15	table_10-19	00660030	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.15.3.15	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.15.3.15	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.15.3.15	table_8.8-1	0066002F	table_8.8-1a	Include	Y	N
sect_C.8.15.3.15	table_C.8.15.3.15-1	00189392	table_10-19	Include For Algorithm Family Code Sequence (0066,002F) B .	Y	N
sect_C.8.15.3.8	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.15.3.8	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.15.3.8	table_8.8-1	00189346	table_8.8-1a	Include	Y	N
sect_C.8.15.3.8	table_C.8-124	00181272	table_8.8-1	Include D .	Y	N
sect_C.8.15.3.8	table_C.8-124	00189346	table_8.8-1	Include D .	Y	N
sect_C.8.15.4	table_C.8.15.4-1		table_C.8.2.2-2	Include See .	N	N
sect_C.8.15.4	table_C.8.15.4-1		table_C.8.2.2-3	Include See .	N	N
sect_C.8.15.4	table_C.8.15.4-1		table_C.8.2.2-4	Include See .	N	N
sect_C.8.17.10.1	table_10-3	00220031	table_10-11	Include	Y	N
sect_C.8.17.10.1	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.17.10.1	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.17.10.1	table_8.8-1	0040A170	table_8.8-1a	Include	Y	N
sect_C.8.17.10.1	table_C.8.17.10-1	00220031	table_10-3	Include	Y	N
sect_C.8.17.10.1	table_C.8.17.10-1	0040A170	table_8.8-1	"Include Defined Code Concept for Purpose of Reference is (121311, DCM, ""Localizer"")."	Y	N
sect_C.8.17.11	table_10-19	0066002F	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.17.11	table_10-19	00660030	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.17.11	table_10-5	00082218	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.17.11	table_10-5	00082220	table_10-8	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.17.11	table_10-5	00082220	table_8.8-1	Include D , unless otherwise defined in the Macro invocation.	Y	N
sect_C.8.17.11	table_10-8	00082228	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.17.11	table_10-8	00082230	table_8.8-1	Include D .	Y	N
sect_C.8.17.11	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.17.11	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.17.11	table_8.8-1	00082218	table_8.8-1a	Include	Y	N
sect_C.8.17.11	table_C.8.17.11-1		table_10-5	"Include The concept code for Anatomic Region Sequence (0008,2218) shall be (81745001, SCT, ""Eye""), and D shall be used for Anatomic Region Modifier Sequence (0008,2220). Only a single Item shall be included in Anatomic Region Modifier Sequence (0008,2220)."	N	N
sect_C.8.17.11	table_C.8.17.11-1	00221513	table_10-19	Include	Y	N
sect_C.8.17.12	table_10-19	0066002F	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.17.12	table_10-19	00660030	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.17.12	table_10-5	00082218	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.17.12	table_10-5	00082220	table_10-8	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.17.12	table_10-5	00082220	table_8.8-1	Include D , unless otherwise defined in the Macro invocation.	Y	N
sect_C.8.17.12	table_10-8	00082228	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.17.12	table_10-8	00082230	table_8.8-1	Include D .	Y	N
sect_C.8.17.12	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.17.12	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.17.12	table_8.8-1	00082218	table_8.8-1a	Include	Y	N
sect_C.8.17.12	table_C.8.17.12-1		table_10-5	"Include The concept code for Anatomic Region Sequence (0008,2218) shall be (81745001, SCT, ""Eye""), and D shall be used for Anatomic Region Modifier Sequence (0008,2220). Only a single Item shall be included in Anatomic Region Modifier Sequence (0008,2220)."	N	N
sect_C.8.17.12	table_C.8.17.12-1	00221512	table_8.8-1	Include D	Y	N
sect_C.8.17.12	table_C.8.17.12-1	00221513	table_10-19	Include	Y	N
sect_C.8.17.13	table_10-19	0066002F	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.17.13	table_10-19	00660030	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.17.13	table_10-26	004008EA	table_8.8-1	Include D .	Y	N
sect_C.8.17.13	table_10-26	0040A043	table_8.8-1	Include No Context ID is defined.	Y	N
sect_C.8.17.13	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.17.13	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.17.13	table_8.8-1	0040A043	table_8.8-1a	Include	Y	N
sect_C.8.17.13	table_C.8.17.13-1	00221525	table_10-26	Include D shall be used for Concept Name Code Sequence (0040,A043).	Y	N
sect_C.8.17.13	table_C.8.17.13-1	00221526	table_10-19	Include	Y	N
sect_C.8.17.14	table_10-19	0066002F	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.8.17.14	table_10-19	00660030	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.8.17.14	table_10-3	00220031	table_10-11	Include	Y	N
sect_C.8.17.14	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.8.17.14	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.8.17.14	table_8.8-1	0040A170	table_8.8-1a	Include	Y	N
sect_C.8.17.14	table_C.8.17.14-1	0008114C	table_10-3	Include Reference to a segmentation SOP Instance and one or more segments thereof in Referenced Segment Number (0062,000B). Referenced Segment Number (0062,000B) shall be present, even if the referenced segmentation SOP Instance contains only a single segment. The SOP Class of the segmentation is not constrained.	Y	N
sect_C.8.17.14	table_C.8.17.14-1	00082112	table_10-3	Include	Y	N
sect_C.8.17.14	table_C.8.17.14-1	00220031	table_10-3	Include	Y	N
sect_C.8.17.14	table_C.8.17.14-1	00221612	table_10-19	Include D shall be used for Algorithm Family Code Sequence (0066,002F) Additional processing, such as artifact removal, that are used in the derivation but not strictly part of the algorithm, can be described in Algorithm Parameters (0066,0032).	Y	N
